,Department,zip_code,Variance,Distance,Cosine,Nouns_nb,Variance_std,Distance_std,Cosine_std
8597,27,27270,143.63294198642737,374.50127086098513,61.91782336662625,13,11.048687845109798,4.801298344371604,0.7938182482900802
8598,67,67690,1117.9457532131619,16059.81735654288,2442.824720931257,78,14.332637861707203,5.347924527653307,0.8134614455315542
8599,13,13008,236.32599897636757,803.998386124343,127.87072811365569,18,13.129222165353754,5.254891412577406,0.8357563928997104
8600,33,33150,218.97140961247993,585.2756011403345,91.67225744317552,15,14.598093974165328,5.574053344193662,0.8730691185064335
8601,30,30480,464.17048890492424,3226.619623160628,542.5434411419774,36,12.893624691803451,5.121618449461314,0.861180065304726
8602,41,41110,519.5431752359242,3855.9964908545776,646.7882648136838,39,13.32161987784421,5.203773941774059,0.8728586569685342
8603,84,84500,554.6747006339059,3979.4639323412753,638.5973391347706,39,14.222428221382202,5.370396669826283,0.8618047761602842
8604,8,8000,175.92318665120402,420.8469945194515,67.09934445758093,13,13.532552819323387,5.395474288710917,0.8602480058664221
8605,55,55140,230.84297958782858,790.7042379516186,131.67924594755326,18,12.824609977101588,5.168001555239337,0.8606486663238775
8606,68,68800,344.37946171056797,1793.2291793674203,304.88326454739126,27,12.754794878169184,5.108915040932821,0.868613289308807
8607,63,63100,138.40329230252144,329.1507204747273,55.66761168872049,12,11.533607691876787,4.987132128404959,0.8434486619503104
8608,83,83600,89.74211115079748,141.03764716455416,23.613349991945075,8,11.217763893849686,5.037058827305506,0.8433339282837526
8609,28,28500,182.30303482478183,479.51948314695744,75.25784852254161,14,13.021645344627274,5.269444869746785,0.8270093244235341
8610,76,76770,714.2738924790334,6579.572696501757,1033.0776584067503,50,14.285477849580667,5.371079752246332,0.8433287007402043
8611,34,34500,193.971855866028,495.3281267074543,73.94524108335864,14,13.855132561859142,5.4431662275544435,0.8125850668500949
8612,78,78340,287.7006331347969,1284.6214793800698,214.75510944898014,23,12.508723179773778,5.077555254466679,0.8488344246995262
8613,75,75012,114.59358719849226,262.36767317064556,45.056977386158025,11,10.417598836226569,4.770321330375374,0.8192177706574186
8614,93,93100,152.02338587991517,343.97560948605354,50.976462395624395,12,12.66861548999293,5.211751658879599,0.7723706423579454
8615,75,75018,424.48522878183445,2827.080296298211,485.7545794463865,34,12.484859670053954,5.039358816930857,0.8658726906352701
8616,86,86300,362.45443337697645,1838.9490419741235,301.8868511101585,27,13.42423827322135,5.239171059755337,0.8600764988893405
8617,62,62000,176.09676508748632,420.0058371251401,66.22755484696926,13,13.545905006729717,5.384690219553078,0.8490712159867854
8618,44,44700,99.26740766531378,208.96709857458438,34.63897894070877,10,9.926740766531378,4.643713301657431,0.769755087571306
8619,60,60170,69.17402537923742,100.38300604285348,17.379196839729055,7,9.882003625605346,4.780143144897785,0.8275808018918598
8620,56,56640,122.00702539151757,270.26798907439206,46.848932295389545,11,11.091547762865234,4.91396343771622,0.8517987690070826
8621,83,83110,885.7930170627684,10629.45347679624,1741.7155535886427,64,13.840515891605756,5.272546367458452,0.8639462071372236
8622,75,75019,760.2751555708631,8709.998873126056,1484.8145592540193,59,12.886019585946833,5.0905896394658425,0.8678051193769838
8623,38,38700,197.47511025775904,555.1107659893185,89.09323986865033,15,13.16500735051727,5.286769199898271,0.8485070463680984
8624,84,84400,298.64293645523486,1226.1146752436994,192.1538867509045,22,13.574678929783403,5.307855736985712,0.8318350075796731
8625,7,7200,130.10113002073226,241.34091378942992,38.95737698640062,10,13.010113002073226,5.3631314175428875,0.8657194885866804
8626,75,75011,284.86822921473885,1112.995918913044,178.218810717524,21,13.56515377213042,5.299980566252591,0.848661003416781
8627,93,93200,338.77824444781226,1580.0544466048805,244.24552657722288,25,13.55112977791249,5.266848155349601,0.8141517552574096
8628,69,69510,286.7502306001959,1198.4656835659869,191.97109049605794,22,13.034101390917995,5.188163132320289,0.8310436818011167
8629,29,29200,541.0236079091648,4086.0340315235712,647.3769563980134,40,13.52559019772912,5.238505168619963,0.82997045692053
8630,14,14220,670.6322191859066,6563.6254724219,1075.0730453586395,51,13.149651356586403,5.1479415469975685,0.8431945453793251
8631,31,31150,146.38728651505852,256.02891484256963,37.44359266186846,10,14.638728651505852,5.689531440945992,0.8320798369304102
8632,54,54000,92.36300310722095,143.11649372835808,22.75016680000046,8,11.545375388402618,5.11130334744136,0.8125059571428735
8633,84,84810,163.25611194471784,451.89423526872764,77.89476018426062,14,11.661150853194131,4.965870717238765,0.8559863756512156
8634,33,33000,1075.2790777100845,16690.615172538397,2763.448695917322,81,13.275050342099808,5.151424435968641,0.8529162641720129
8635,64,64100,217.349166382735,766.5471840732088,130.1475313556275,18,12.074953687929723,5.010112314203979,0.8506374598407027
8636,31,31270,132.24281431441992,281.7733291200417,44.32899884985211,11,12.02207402858363,5.123151438546213,0.8059817972700384
8637,33,33000,203.61481355006973,873.5633127381487,161.61261884874355,20,10.180740677503486,4.597701645990257,0.8505927307828608
8638,75,75011,1676.1574105663385,39882.70352384841,6638.119711290745,125,13.409259284530709,5.1461552933997945,0.8565315756504187
8639,31,31700,348.308837863112,1504.7044610294474,233.8959057711631,24,14.512868244296333,5.451827757353071,0.8474489339534894
8640,92,92400,236.6737982496097,803.9288174024955,129.95122712162095,18,13.148544347200538,5.25443671504899,0.8493544256315094
8641,6,6580,327.49872351514597,1749.5833266033671,300.9796695186806,27,12.129582352412813,4.984567882060875,0.8574919359506571
8642,76,76620,412.6453262572008,2197.766061568832,353.6327995630939,29,14.229149181282786,5.413216900415842,0.8710167476923495
8643,17,17800,120.51055733567458,196.78701860527374,29.535994881250012,9,13.390061926186064,5.466306072368715,0.8204443022569448
8644,75,75019,143.5763027015447,424.0319189181521,75.44480680529391,14,10.255450192967478,4.65969141668299,0.8290638110471859
8645,94,94700,442.5485884490342,2758.0287314732896,455.6289943019125,33,13.41056328633437,5.223539264153957,0.8629337013293797
8646,79,79250,383.4078619133389,2222.43995549872,367.5057483766401,30,12.780262063777963,5.109057368962574,0.8448408008658393
8647,13,13011,326.7703699509046,1191.1421474678716,178.3714926159716,21,15.560493807185932,5.672105464132722,0.8493880600760552
8648,69,69008,242.76486328011742,813.9851217768226,126.51577709239002,18,13.486936848895413,5.320164194619755,0.8269005038718302
8649,75,75013,518.0194439522807,3993.937183450388,657.3784897774755,40,12.950486098807016,5.120432286474856,0.8427929356121481
8650,91,91260,608.4403620704352,5166.7325495964005,831.2597050379329,45,13.520896934898559,5.218921767269092,0.8396562677150837
8651,83,83190,232.17373428613232,863.9515794790707,149.4000831226683,19,12.219670225585912,5.052348418006261,0.8736846966237912
8652,59,59140,195.25098669383974,609.4443330918589,100.21558242153624,16,12.203186668364983,5.078702775765491,0.835129853512802
8653,28,28240,185.2038283641138,535.7566705175182,84.84705825539247,15,12.346921890940921,5.10244448111922,0.8080672214799283
8654,55,55000,112.04208457171407,295.746375917141,52.625146173663694,12,9.336840380976172,4.481005695714257,0.797350699600965
8655,71,71100,187.09942001962378,539.8695092153864,88.20285144042907,15,12.473294667974919,5.141614373479871,0.840027156575515
8656,25,25000,195.5549708112062,496.60492889577455,76.36131787934464,14,13.968212200800442,5.457197020832687,0.8391353613114796
8657,13,13009,144.47215771353433,336.22789313361795,53.23547220914223,12,12.03934647612786,5.09436201717603,0.8065980637748823
8658,24,24520,197.278995147041,612.4321988282111,101.55517000267955,16,12.329937196690063,5.103601656901759,0.8462930833556629
8659,75,75015,159.04837507043274,353.57283819345986,55.37136138555779,12,13.254031255869394,5.357164215052422,0.8389600209932998
8660,37,37530,684.4970598992966,6053.324407868309,986.0611439231599,48,14.260355414568679,5.366422347400984,0.8741676807829432
8661,13,13009,132.96521445238437,322.42049801549257,57.44205725630193,12,11.080434537698698,4.885159060840796,0.8703342008530596
8662,69,69003,130.4094794375547,279.03845195131544,47.64080088722226,11,11.85540722159588,5.073426399114826,0.8661963797676775
8663,93,93210,170.8278644758256,464.087028152227,77.20850770273864,14,12.20199031970183,5.099857452222275,0.8484451395905346
8664,49,49300,668.6800123040722,6729.198890579943,1125.0217380639415,52,12.859231005847542,5.074810626380048,0.8484326833061399
8665,91,91540,424.8205412785124,2828.504015338554,471.1060786253599,34,12.494721802309188,5.0418966405321815,0.839761280972121
8666,67,67000,191.37286393218363,547.3786840294736,90.34663250369063,15,12.758190928812242,5.2131303240902245,0.8604441190827679
8667,2,2670,141.21908005546925,332.2187864676823,52.98075640738263,12,11.768256671289103,5.0336179767830656,0.8027387334451913
8668,75,75001,105.7007524325866,215.12915992294478,37.76342203467917,10,10.57007524325866,4.7806479982876615,0.8391871563262037
8669,22,22500,242.2092800848896,1166.4143105690916,192.25348229138737,23,10.530838264560417,4.610333243356093,0.7598951869224797
8670,69,69300,119.1715028125814,262.899339750647,41.43808117883113,11,10.833772982961944,4.77998799546631,0.7534196577969297
8671,13,13008,470.98629706949373,3514.1912650432987,583.4191457424743,38,12.394376238670887,4.9988495946561855,0.8298992115824669
8672,76,76000,166.55416395095915,509.3726047574855,88.80212523920169,15,11.103610930063944,4.851167664357004,0.8457345260876351
8673,95,95150,141.9820569005717,375.47722076656214,61.04831007560017,13,10.921696684659363,4.813810522648232,0.782670641994874
8674,83,83330,142.7147944091485,333.86105519642393,53.305677630995014,12,11.89289953409571,5.058500836309453,0.8076617822878033
8675,63,63340,383.9870291117081,2343.0447647114906,399.183589146752,31,12.386678358442198,5.038805945616109,0.8584593314983914
8676,55,55100,130.79367532929544,318.5711823855882,54.56414114009846,12,10.899472944107954,4.826836096751336,0.826729411213613
8677,90,90400,164.49304829826121,407.28127669346605,69.55978020839216,13,12.653311407558554,5.221554829403411,0.8917920539537456
8678,75,75010,196.5238838140793,554.262555997585,87.0019313115137,15,13.101592254271955,5.278691009500809,0.8285898220144162
8679,81,81000,113.07385756212902,223.85075432104588,37.90429497851799,10,11.307385756212902,4.974461207134353,0.8423176661892886
8680,29,29180,368.9035186673606,2500.8172798162736,444.52366442116204,33,11.178894505071533,4.736396363288397,0.8419008795855342
8681,2,2110,175.82575005973382,574.929149637702,103.47787653897002,16,10.989109378733364,4.79107624698085,0.8623156378247502
8682,77,77176,128.29179113441862,238.4558473715659,38.25065047684257,10,12.829179113441862,5.299018830479242,0.8500144550409461
8683,13,13790,424.57839228353674,2452.3045820174316,402.5858222131862,31,13.69607717043667,5.273773294661143,0.8657759617487875
8684,94,94000,336.18685495201174,1966.742398278889,349.8994008732105,29,11.592650170759025,4.844193099209086,0.8618211844167746
8685,26,26000,110.96831913858028,222.95262428593688,38.591846773303374,10,11.09683191385803,4.954502761909708,0.8575965949622972
8686,56,56610,207.7644848161457,626.36398436906,102.86431653374525,16,12.985280301009107,5.219699869742167,0.8572026377812104
8687,59,59290,383.59605869350406,2452.860269949151,431.52705669218744,32,11.987376834172002,4.945282802316837,0.8700142272019908
8688,59,59115,137.43052075972125,329.10844019121913,54.94812797209228,12,11.452543396643437,4.9864915180487746,0.8325473935165497
8689,67,67140,311.42318087580077,1423.605280401531,235.37430190560684,24,12.975965869825032,5.1579901463823585,0.8528054416869814
8690,59,59230,151.5341709571579,345.21469710762136,56.444087591582154,12,12.627847579763158,5.230525713751839,0.8552134483573054
8691,44,44800,377.40876155479737,2092.8418324882464,350.9611358875813,29,13.014095226027495,5.154782838641001,0.8644362952896091
8692,83,83400,379.42382608414715,2421.5530097155565,417.2334043035202,32,11.856994565129598,4.882163326039429,0.841196379644194
8693,69,69002,97.02611606130424,146.89192598636464,23.968553793866064,8,12.12826450766303,5.246140213798737,0.8560197783523594
8694,13,13170,267.0110660445682,1072.8858697879396,173.1867680613478,21,12.714812668788962,5.1089803323235214,0.8246988955302277
8695,38,38500,505.53772574516086,3933.733063773485,667.705444320024,40,12.638443143629022,5.043247517658314,0.8560326209231076
8696,75,75014,203.255512052772,449.2786872984893,68.24816085713601,13,15.635039388674768,5.759983170493452,0.8749764212453335
8697,34,34830,197.27355797278372,611.0144941180365,97.84126819822596,16,12.329597373298983,5.091787450983637,0.815343901651883
8698,14,14200,344.0140129669282,2001.6723361568218,343.6703202521959,29,11.862552171273386,4.930227428957689,0.8464786213108273
8699,55,55400,134.90214711072736,284.00648350559857,44.43177993021368,11,12.26383155552067,5.163754245556338,0.8078505441857032
8700,31,31130,174.634288674449,418.45480997771864,63.14844902723718,13,13.433406821111463,5.364805256124598,0.8095955003491946
8701,24,24580,117.54463094370458,228.18008937158493,37.369777892881835,10,11.754463094370458,5.070668652701888,0.8304395087307075
8702,59,59100,146.1232969365235,255.19668170426337,36.698432254323755,10,14.61232969365235,5.671037371205853,0.8155207167627501
8703,74,74160,216.48963350408937,766.6352566673376,128.25357987264184,18,12.027201861338298,5.010687952074102,0.8382586919780513
8704,78,78000,108.32535995144731,186.6569588795917,30.821525642964886,9,12.036151105716367,5.184915524433103,0.856153490082358
8705,60,60300,454.3835989891397,3183.1651969339796,534.5473326732607,36,12.621766638587214,5.052643169736475,0.8484878296400964
8706,34,34280,129.26102672479635,277.7694870567839,45.0713043290467,11,11.751002429526942,5.0503543101233435,0.8194782605281218
8707,31,31200,300.1406838028066,1230.2301933050546,193.8603104638523,22,13.642758354673028,5.325671832489414,0.8392221232201398
8708,33,33610,155.20902564119802,304.6701034610832,45.70875911193985,11,14.109911421927093,5.53945642656515,0.8310683474898154
8709,38,38510,138.08806868229348,287.83121584473867,45.263432391328415,11,12.553460789299407,5.233294833540703,0.822971498024153
8710,28,28000,155.58401888877256,394.57792425010575,61.43073573501715,13,11.968001452982504,5.058691336539817,0.7875735350643225
8711,68,68220,196.71672660759714,672.0290045229842,115.95064582258965,17,11.571572153388066,4.94138973913959,0.8525782781072768
8712,67,67400,121.91706358102634,233.27884724333063,38.37799514750531,10,12.191706358102634,5.1839743831851255,0.852844336611229
8713,22,22700,403.5865929862091,2281.9856616043726,377.145386272974,30,13.452886432873637,5.2459440496652245,0.8670008879838483
8714,88,88390,173.39497611930972,468.1075068789747,78.09797177503482,14,12.385355437093551,5.14403853713159,0.8582194700553277
8715,3,3200,175.87633534135122,521.1210732567706,84.57568826768616,15,11.725089022756748,4.963057840540673,0.8054827454065349
8716,82,82330,211.45296270839057,632.8811275511634,104.33782728806119,16,13.21581016927441,5.274009396259696,0.8694818940671766
8718,33,33610,120.6523878212817,197.0354008425064,30.40873297380691,9,13.4058208690313,5.473205578958511,0.8446870270501919
8719,65,65350,159.87456457010887,401.34769639246144,67.39247380723985,13,12.298043428469914,5.145483287082839,0.864006074451793
8720,76,76600,187.3498622826952,487.7926115198844,78.647809195005,14,13.382133020192514,5.360358368350378,0.8642616395055494
8721,78,78240,350.55354755508426,1912.5891541565102,315.6596458672145,28,12.519769555538725,5.059759667080715,0.8350784282201442
8722,75,75018,334.61870093957265,1763.125685240104,301.08711596977315,27,12.393285219984172,5.023150100399157,0.8577980511959349
8723,33,33760,266.5820395721891,1077.7565262159756,169.9165677974046,21,12.69438283677091,5.132173934361789,0.8091265133209743
8724,9,9800,111.66973769098185,188.0208141791695,30.47194130717581,9,12.407748632331316,5.222800393865819,0.846442814088217
8725,75,75001,171.42873665095655,463.8763146701372,73.04730913154224,14,12.24490976078261,5.097541919452057,0.8027176827642004
8726,15,15500,154.7977502858237,393.9062428469499,62.75097510539658,13,11.90751925275567,5.050080036499358,0.8044996808384176
8728,35,35131,601.8336675650703,4972.425864799469,824.0842766860002,44,13.678037899206144,5.256264127694999,0.8711250282093025
8729,86,86580,120.39845962358145,197.02844854107155,32.15905046347237,9,13.377606624842382,5.47301245947421,0.8933069573186769
8731,41,41000,171.97012286099596,415.10371089377185,64.16510834990885,13,13.22847098930738,5.321842447356049,0.8226295942296006
8732,22,22810,806.1906634412377,9868.397333397916,1683.5527785138497,63,12.796677197479964,5.052942823040407,0.8620341927874294
8733,21,21,285.75448110969876,1284.7763439338335,212.70901343233297,23,12.424107874334728,5.078167367327405,0.8407470886653476
8734,68,68200,120.05686462366852,230.67201653871697,35.79877542691462,10,12.005686462366851,5.1260448119714885,0.7955283428203248
8735,79,79500,133.80406735232782,283.6599960959222,47.79487833448446,11,12.164006122938893,5.157454474471313,0.8689977878997174
8736,45,45560,171.51837664867156,465.1545701384401,76.74845464202508,14,12.251312617762254,5.111588682840001,0.843389611450825
8737,31,31870,164.64550606858663,407.14679171581935,65.42946717598701,13,12.665038928352818,5.219830663023325,0.8388393227690643
8738,54,54220,273.22573216311537,1172.9441733409337,194.81267072041774,22,12.41935146195979,5.077680404073306,0.8433448948935833
8739,17,17590,216.61071279927452,704.6959122909905,116.89293350040275,17,12.741806635251443,5.18158759037493,0.8595068639735496
8740,18,18000,916.5178010441314,12635.99893846129,2165.955945518257,71,12.90870142315678,5.084909029561888,0.871612050510365
8741,6,6200,347.40704151800395,1605.4371403934333,261.87957126612315,25,13.896281660720158,5.351457134644778,0.8729319042204104
8742,45,45290,850.3603718293398,10856.151468663837,1813.8990709748748,66,12.8842480580203,5.061142875833957,0.8456405925290792
8743,92,92110,107.19224057948162,217.77485036887467,37.50428119682665,10,10.719224057948162,4.839441119308326,0.8334284710405923
8744,59,59000,130.91363016377866,280.3926927021553,46.966980082090984,11,11.90123910579806,5.098048958221005,0.8539450924016543
8745,90,90100,293.91768194493204,1476.3680680019995,253.97534020199814,25,11.756707277797283,4.921226893339998,0.8465844673399938
8746,80,80110,482.967128622369,3154.607719327041,515.9451860603091,35,13.799060817781971,5.3018617131546915,0.8671347664879144
8747,95,95340,137.92295016137882,372.4451096270421,65.13002991324332,13,10.609457704721448,4.7749373029107955,0.8350003835031194
8748,91,91,744.5510333386021,9028.02324516449,1554.5946365968582,61,12.205754644895116,4.933346035609011,0.8495052658999225
8749,8,8300,194.80303594910367,607.8966078830686,101.31667743821434,16,12.17518974681898,5.0658050656922375,0.8443056453184529
8750,35,35131,269.3832086956237,1004.217851650601,162.52431229452816,20,13.469160434781184,5.285357113950532,0.8553911173396219
8751,56,56470,177.36615940769497,472.3638358773631,72.80074913025153,14,12.669011386263927,5.190811383267726,0.8000082322005663
8752,34,34720,351.2904650139262,1712.6291634077843,270.49425716291597,26,13.511171731304854,5.269628195100875,0.8322900220397415
8753,92,92310,241.2413832392432,939.8920636410916,157.501289809789,20,12.06206916196216,4.946800334953114,0.8289541568936263
8754,87,87350,633.5726175579481,6367.721063069843,1053.2404755824264,51,12.422992501136237,4.9942910298587,0.8260709612411187
8755,84,84000,455.68223430653586,3196.6097611484424,539.2469262217097,36,12.657839841848219,5.073983747854671,0.8559475019392218
8756,92,92600,69.44936081172028,78.70807113532211,13.145160601980946,6,11.574893468620047,5.247204742354808,0.876344040132063
8757,92,92370,192.55961737969736,604.3846164886074,104.66703188333541,16,12.034976086231085,5.036538470738395,0.8722252656944618
8758,84,84470,358.40563789085815,1934.5226066978287,327.98548737649645,28,12.800201353244933,5.117784673803779,0.8676864745409959
8759,73,73190,177.13040045255428,579.0118823702762,100.42609430300249,16,11.070650028284643,4.825099019752302,0.8368841191916874
8760,85,85500,188.02998834887924,542.3559671820619,87.90526142140469,15,12.53533255659195,5.165294925543447,0.8371929659181399
8761,33,33615,148.11737031205317,386.1111795890423,64.11223222682288,13,11.393643870157936,4.950143328064645,0.821951695215678
8762,57,57000,393.44762418515137,2355.914401666034,395.02175667685117,31,12.691858844682303,5.06648258422803,0.8495091541437659
8763,85,85300,148.66202203026123,298.8073969219105,47.20777852043891,11,13.514729275478294,5.432861762216554,0.8583232458261619
8764,50,50300,672.9879654217065,5453.543590366797,851.9198530948926,45,14.955288120482367,5.508629889259391,0.8605251041362552
8765,24,24290,136.06094372688779,327.55913338764714,57.244270613544224,12,11.338411977240648,4.963017172540108,0.8673374335385489
8766,8,8600,1752.606261178217,40919.27532548407,6656.530972316295,125,14.020850089425736,5.279906493610848,0.8589072222343607
8767,59,59290,496.46814967731814,3461.748662238183,574.0500500027183,37,13.418058099386977,5.197820814171446,0.8619370120160935
8768,88,88000,301.6560059537952,1319.8855564843395,217.53954015832272,23,13.115478519730226,5.216938958436125,0.8598400796771649
8769,69,69130,122.65253143634429,271.83331229444997,47.20412973140107,11,11.150230130576753,4.94242385989909,0.8582569042072922
8770,73,73190,320.81401368142394,1827.585670235964,316.99754850126084,28,11.45764334576514,4.834882725491968,0.8386178531779387
8771,92,92190,148.36714598761134,298.1417845122196,45.5606500105757,11,13.48792236251012,5.420759718403993,0.82837545473774
8772,17,17170,565.6171095743591,4487.645133689567,734.3324388686782,42,13.46707403748474,5.212131398013434,0.8528832042609503
8773,59,59160,307.08270624013164,1419.8246189178365,237.2326987233886,24,12.795112760005486,5.144292097528393,0.8595387634905385
8774,85,85150,134.2429744205423,323.9135149005763,51.36286540579203,12,11.186914535045192,4.90778052879661,0.7782252334210913
8775,76,76220,169.65381887105303,462.8846730064581,77.48920721247694,14,12.11812991936093,5.086644758312726,0.8515297495876587
8776,75,75016,390.43841179790815,2127.9473131276914,332.7804820169467,29,13.463393510272695,5.241249539723378,0.8196563596476519
8777,44,44860,169.40722025426567,512.9793873930754,90.15335214800771,15,11.293814683617711,4.885517975172147,0.8586033537905496
8778,26,26,131.13848752937673,242.13624659458105,38.023131347175514,10,13.113848752937674,5.380805479879579,0.8449584743816781
8779,22,22210,92.63051570261338,172.35322447535947,29.207480772057888,9,10.292279522512597,4.787589568759985,0.8113189103349413
8780,89,89260,298.2094879858123,1393.6857012690139,232.5552805312441,24,12.425395332742179,5.0495858741630935,0.8425915961276961
8781,17,17170,341.71290472222654,1495.3686311803501,237.11723868005694,24,14.23803769675944,5.418002286885327,0.8591204300002063
8782,72,72380,204.162258448812,680.2282860764861,111.82919178529437,17,12.009544614635999,5.00167857409181,0.8222734690095175
8783,31,31300,114.08658790558019,225.82427368329616,37.31772308803219,10,11.408658790558018,5.018317192962137,0.8292827352896042
8784,57,57440,711.0130580836487,7365.809844238518,1244.2985681639768,54,13.166908483030532,5.147316452996868,0.8695307953626672
8785,75,75011,410.59239019766284,2782.0636601891524,466.5608999767869,34,12.076246770519495,4.959115258804193,0.831659358247392
8786,74,74910,224.74408710702747,848.1454071920889,148.6733500439703,19,11.828636163527761,4.95991466194204,0.8694347955787736
8787,13,13012,322.8168385371848,1548.3385828386533,247.03795027399838,25,12.912673541487393,5.161128609462178,0.8234598342466612
8788,30,30230,328.2815168042751,1754.8349137464234,301.1802832693255,27,12.158574696454634,4.999529668793229,0.8580634850977935
8789,66,66000,406.1536673404024,2402.601383001554,383.49710676033885,31,13.101731204529111,5.166884694626998,0.8247249607749223
8790,33,33659,526.7378221768754,3725.1194772673575,604.2343443952967,38,13.861521636233563,5.2988897258426135,0.8595083135068232
8791,29,29800,270.5468427698528,927.7529985374248,144.35117545451885,19,14.239307514202778,5.425456131797806,0.84415892078666
8792,92,92110,211.04026297041972,633.2824801398489,99.25293480335719,16,13.190016435651232,5.277354001165407,0.8271077900279766
8793,33,33950,232.2391583195794,796.5012500084171,130.37422175263276,18,12.902175462198855,5.20589052293083,0.8521190964224363
8794,89,89260,275.01850216096744,1175.3916327690813,196.48513597073762,22,12.500841007316701,5.08827546653282,0.8505850042023273
8795,30,30320,365.4049618164501,1744.9235147031966,265.15432401166566,26,14.05403699294039,5.36899542985599,0.8158594584974328
8796,63,63100,151.4853087736981,344.71735373190023,57.86324700929116,12,12.623775731141508,5.222990208059095,0.8767158637771387
8797,59,59130,391.84086351848936,2026.7105400259559,315.9688503169644,28,13.994316554231762,5.3616680953067615,0.8358964294099587
8798,1,1600,233.78250939432854,665.8997233309707,101.12759107990857,16,14.611406837145534,5.549164361091423,0.8427299256659048
8799,72,72100,173.93389254933524,465.2628253596619,75.9044024386178,14,12.42384946780966,5.112778300655625,0.8341143125122834
8800,3,3240,775.9502812865951,8800.517612964573,1497.4284147727444,59,13.151699682823645,5.143493637033649,0.8751773318367881
8801,29,29800,270.5468427698528,927.7529985374248,144.35117545451885,19,14.239307514202778,5.425456131797806,0.84415892078666
8802,12,12150,206.80918313024395,509.1347556259221,79.05976248654969,14,14.77208450930314,5.5948874244606825,0.8687885987532933
8803,69,69007,363.7664027301694,1835.2869363922543,298.20394820890846,27,13.472829730747014,5.228737710519243,0.8495838980310783
8804,13,13580,360.1682887025486,1945.0742528289543,322.97902677232497,28,12.863153167948164,5.14569908155808,0.8544418697680555
8805,72,72230,378.0603229128839,2662.0832704994004,470.8115264585583,34,11.119421262143645,4.745246471478432,0.8392362325464497
8806,59,59000,186.74969796475688,432.726279102999,64.48611593285064,13,14.365361381904375,5.547772809012808,0.8267450760621876
8807,37,37550,189.82401485031306,544.5113880722159,90.3839424509546,15,12.654934323354205,5.185822743544914,0.8607994519138534
8808,71,71370,356.8334899722203,1931.5129320309672,315.5056614483644,28,12.744053213293583,5.109822571510495,0.83467106203271
8809,71,71470,123.97728258785237,234.21593773263726,35.960606017245375,10,12.397728258785238,5.2047986162808275,0.7991245781610083
8810,42,42210,513.8492671429128,3806.9583447618616,633.0788391616557,39,13.175622234433662,5.137595606966075,0.8543574077755137
8811,80,80000,229.38263367928238,927.1822400588056,163.90087386913365,20,11.469131683964118,4.879906526625293,0.8626361782585982
8812,59,59141,327.0926515572506,1462.0599078746582,241.84693795697976,24,13.628860481552108,5.29731850679224,0.87625702158326
8813,42,42220,346.80517211231836,2101.187701690923,365.9001468481143,30,11.560172403743945,4.830316555611317,0.8411497628692283
8814,75,75009,293.87596072169066,1300.6255633407977,214.2102768494883,23,12.777215683551768,5.140812503323311,0.8466809361639854
8815,35,35000,305.3138697330655,1238.3690512669175,199.58390806286033,22,13.877903169684794,5.36090498383947,0.8639996020037244
8816,25,25250,601.4998397197977,4970.461202659784,805.0692776155867,44,13.670450902722676,5.254187317822182,0.8510246063589711
8817,66,66700,144.21937516236372,336.3967743706372,55.51313932025353,12,12.01828126353031,5.096920823797533,0.8411081715189929
8818,44,44300,294.84569555658675,1133.8337636366653,169.91001842551537,21,14.04027121698032,5.399208398269835,0.8090953258357875
8819,92,92290,280.6674039615209,1189.5657036251546,189.384825096981,22,12.757609270978223,5.149635080628375,0.8198477276925584
8820,75,75015,179.441014707632,475.1566264661057,77.55130084916306,14,12.817215336259428,5.221501389737425,0.8522120972435501
8821,31,31170,629.6448010603434,6172.115024739812,1034.1380944592775,50,12.592896021206869,5.038461244685561,0.8441943628238999
8822,60,60700,862.3156639057923,10620.211814227667,1729.7360212200274,65,13.266394829319882,5.105871064532532,0.8316038563557824
8823,31,31190,185.21572507746703,535.4409809877424,83.76687756096148,15,12.347715005164469,5.099437914168975,0.7977797862948712
8824,34,34000,187.58399141465105,538.0321968765517,85.68152296160771,15,12.505599427643403,5.124116160729064,0.8160145043962639
8825,26,26800,172.12498182107248,518.6153750319708,88.20055068074844,15,11.474998788071499,4.9391940479235314,0.8400052445785565
8826,69,69002,204.4324569857767,562.8929728585159,85.71053174325135,15,13.628830465718446,5.3608854557953896,0.8162907785071557
8827,69,69330,379.72317246660793,2208.436199873391,376.10605911489375,30,12.657439082220264,5.076864827295152,0.8646116301491811
8828,22,22950,613.0115969442849,5883.839931899002,1009.7010541049043,49,12.510440753964998,5.003265248213437,0.8585893317218574
8829,36,36160,260.60071423388877,914.4722163228087,146.84640534450298,19,13.715827064941514,5.347790738729875,0.8587509084473859
8830,22,22100,1237.4279226891122,21307.34490233514,3512.176963562759,91,13.598109040539693,5.203258828409069,0.8576744721764978
8831,69,69130,232.4814438026123,792.2652022096447,128.37813609917214,18,12.915635766811794,5.17820393601075,0.8390727849619094
8833,38,38090,795.3593703442777,10043.348173927428,1736.085594572567,64,12.42749016162934,4.981819530717971,0.8611535687363924
8834,13,13012,448.4200289221719,2526.1177473659404,398.2886552565068,31,14.465162223295868,5.432511284657936,0.8565347424871114
8835,69,69005,270.9784765637187,1081.3468471296947,178.93371895850896,21,12.9037369792247,5.149270700617594,0.8520653283738522
